p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
2.05701691440228e-39	0.621788347596918	0.541	0.388	3.02360916247992e-35	Vasculature_cells	Rps28
2.1578394743493e-39	0.813369543031282	0.4	0.254	3.17180824334604e-35	Vasculature_cells	Ptp4a2
3.7294572911668e-39	0.833501430535301	0.344	0.203	5.48192927228607e-35	Vasculature_cells	Dram2
4.01636291886373e-39	0.887807936899709	0.271	0.144	5.90365185443779e-35	Vasculature_cells	Crk
6.28332368824707e-39	0.580038867890134	0.62	0.474	9.23585748935437e-35	Vasculature_cells	Sec61g
9.84970960369522e-39	0.715653936723588	0.396	0.245	1.44780881464716e-34	Vasculature_cells	Ddx3x
1.14019644721732e-38	0.70254888313809	0.475	0.317	1.67597475776474e-34	Vasculature_cells	Dpm3
4.92788343770841e-38	0.809641651645458	0.281	0.152	7.24349586508759e-34	Vasculature_cells	Cetn2
1.62341402297764e-37	0.890386360038459	0.256	0.135	2.38625627237484e-33	Vasculature_cells	Ubtf
3.2198023325746e-37	0.866480083115417	0.268	0.145	4.7327874486514e-33	Vasculature_cells	Snrpg
3.49283304485234e-37	0.914182282897979	0.261	0.14	5.13411529262845e-33	Vasculature_cells	Rock1
4.74129840974216e-37	0.54661305087886	0.519	0.35	6.96923453248e-33	Vasculature_cells	Mapk3
1.032545530373e-36	0.770231656378507	0.304	0.171	1.51773867509528e-32	Vasculature_cells	Frmd4b
1.05438482546523e-36	0.730187658422856	0.448	0.293	1.54984025495134e-32	Vasculature_cells	Rsu1
1.34075604009843e-36	0.902181671341956	0.274	0.151	1.97077730334069e-32	Vasculature_cells	St6galnac3
1.39089702194354e-36	0.818137402901394	0.293	0.164	2.0444795325548e-32	Vasculature_cells	Jup
1.71863720644669e-36	0.949037483241889	0.273	0.15	2.52622482975599e-32	Vasculature_cells	Aspscr1
3.79090266390324e-36	0.848333940866545	0.262	0.141	5.57224782567138e-32	Vasculature_cells	Xiap
4.02606617525824e-36	0.663773584083505	0.419	0.271	5.91791467101208e-32	Vasculature_cells	Ctnnbip1
4.07889522446594e-36	0.675800325294484	0.438	0.284	5.99556809044248e-32	Vasculature_cells	Tmem160
4.67855451608943e-36	0.547463922157336	0.599	0.444	6.87700728319986e-32	Vasculature_cells	Arhgdia
6.018685827682e-36	0.739285708183961	0.296	0.165	8.84686629810977e-32	Vasculature_cells	Klf3
1.1695631279677e-35	0.688908999362692	0.477	0.324	1.71914084179973e-31	Vasculature_cells	Cxx1a
1.57030740488102e-35	0.609611478352577	0.425	0.27	2.30819485443461e-31	Vasculature_cells	Rpl15
1.60832932270906e-35	0.505786732194131	0.684	0.555	2.36408327145005e-31	Vasculature_cells	Minos1
1.94910050020506e-35	0.659889322308436	0.393	0.245	2.86498282525142e-31	Vasculature_cells	Sumo3
2.05750189742293e-35	0.692679208851524	0.323	0.188	3.02432203902196e-31	Vasculature_cells	Gm9493
2.89489855257401e-35	0.545290282938047	0.599	0.449	4.25521138242853e-31	Vasculature_cells	Eif3k
3.29215660764194e-35	0.654455708057948	0.433	0.283	4.83914099757289e-31	Vasculature_cells	Gm10073
5.35104529558398e-35	0.810851182930629	0.259	0.139	7.8655014799789e-31	Vasculature_cells	Cebpg
7.67094360011136e-35	0.748977975746047	0.264	0.141	1.12755199978037e-30	Vasculature_cells	Dusp11
7.94178600010705e-35	0.867826629843223	0.293	0.168	1.16736312415574e-30	Vasculature_cells	Tbrg1
1.18072951753755e-34	0.567794355922124	0.281	0.152	1.73555431782845e-30	Vasculature_cells	Tpst2
3.87621197605009e-34	0.559641550017208	0.5	0.343	5.69764398359602e-30	Vasculature_cells	Ndufa1
4.04257084341149e-34	0.73774532784554	0.419	0.277	5.94217488273055e-30	Vasculature_cells	Rbm8a
9.17672540737861e-34	0.738779511418447	0.362	0.224	1.34888686763058e-29	Vasculature_cells	Cdc26
1.04865251715412e-33	0.604654976975492	0.519	0.366	1.54141433496484e-29	Vasculature_cells	Ppp1cb
1.25044318931266e-33	0.673365312882378	0.322	0.188	1.83802644397069e-29	Vasculature_cells	Mtpn
1.52611632978997e-33	0.514979933141975	0.613	0.458	2.24323839315828e-29	Vasculature_cells	Ppp1ca
1.58418371426328e-33	0.640480944428795	0.44	0.293	2.3285916415956e-29	Vasculature_cells	Eif3e
1.85534030504634e-33	0.556051729462563	0.52	0.367	2.72716471438761e-29	Vasculature_cells	Ccdc12
5.35547874052469e-33	0.521725629559517	0.535	0.386	7.87201820069724e-29	Vasculature_cells	Iscu
1.19683091467201e-32	0.833010614957783	0.312	0.188	1.75922176147638e-28	Vasculature_cells	Bcl2l1
1.23326904598904e-31	0.519156132956705	0.578	0.437	1.81278217069928e-27	Vasculature_cells	Eef1b2
1.95095173687261e-31	0.630688299272222	0.387	0.249	2.86770395802905e-27	Vasculature_cells	Anp32b
4.37926066320944e-31	0.682475811405517	0.38	0.244	6.43707524885156e-27	Vasculature_cells	G3bp1
6.54413032885723e-31	0.671931872656165	0.324	0.196	9.61921717038724e-27	Vasculature_cells	Fam63b
1.89130819119847e-30	0.783175343897925	0.298	0.179	2.78003391024263e-26	Vasculature_cells	Egln2
2.13045224107349e-30	0.64199315328301	0.406	0.269	3.13155174915393e-26	Vasculature_cells	Spop
2.43223928092263e-30	0.69407718409181	0.341	0.212	3.57514851902818e-26	Vasculature_cells	1810043H04Rik
4.97532213150362e-30	0.644941420334901	0.392	0.257	7.31322600109717e-26	Vasculature_cells	Wdr89
5.92777495278366e-30	0.619184917419458	0.263	0.148	8.7132364030967e-26	Vasculature_cells	Nfat5
1.00460811467349e-29	0.712908246026938	0.279	0.162	1.47667346775857e-25	Vasculature_cells	Tln1
1.07538798406487e-29	0.527495354560246	0.536	0.393	1.58071279777696e-25	Vasculature_cells	Mrps21
2.23023550936228e-29	0.570847344761621	0.474	0.332	3.27822317521161e-25	Vasculature_cells	Gltscr2
3.71591980532736e-29	0.617647505384571	0.357	0.225	5.46203052185069e-25	Vasculature_cells	Rpl13-ps3
6.21901982278135e-29	0.569574056425083	0.46	0.321	9.14133723750631e-25	Vasculature_cells	Rab1a
1.38134549931653e-28	0.752948989532203	0.274	0.162	2.03043974944536e-24	Vasculature_cells	Lsm14a
1.67308221089857e-28	0.671767792728419	0.36	0.231	2.45926354179981e-24	Vasculature_cells	Leprot
2.47866526440536e-28	0.726459921546315	0.282	0.167	3.64339007214944e-24	Vasculature_cells	Rnpepl1
3.5097279594716e-28	0.55184993482304	0.369	0.24	5.1589491276273e-24	Vasculature_cells	Gm8730
5.08338654018836e-28	0.5595529134783	0.463	0.329	7.47206987542288e-24	Vasculature_cells	Klf9
1.27880489082775e-27	0.543879237681604	0.481	0.347	1.87971530902771e-23	Vasculature_cells	Use1
2.01714582202475e-27	0.618511165415458	0.386	0.258	2.96500264379417e-23	Vasculature_cells	Rpl6l
9.09705788924925e-27	0.61887949032097	0.347	0.224	1.33717653914075e-22	Vasculature_cells	Dek
1.00406885302169e-26	0.567273033234565	0.425	0.294	1.47588080705658e-22	Vasculature_cells	Klf7
1.12140935132664e-26	0.550484678453514	0.437	0.3	1.64835960551503e-22	Vasculature_cells	Pttg1
2.43117309306028e-26	0.511345492437578	0.479	0.341	3.5735813294893e-22	Vasculature_cells	Ywhab
5.97446868386593e-26	0.554478600031475	0.37	0.243	8.78187151841453e-22	Vasculature_cells	Mbd3
4.5322512172724e-25	0.620548157381922	0.301	0.189	6.66195606426871e-21	Vasculature_cells	Nras
6.25556256412873e-25	0.660904905184454	0.343	0.227	9.19505141301282e-21	Vasculature_cells	Dynlt3
6.58087689821485e-25	0.516639826605568	0.453	0.316	9.673230952686e-21	Vasculature_cells	Zfand6
6.92159039686791e-25	0.63002694309085	0.342	0.223	1.01740457243561e-20	Vasculature_cells	Fam162a
9.67586431412463e-25	0.726747910736504	0.338	0.222	1.42225529553318e-20	Vasculature_cells	Vamp3
3.73827387461463e-24	0.519123255959071	0.417	0.286	5.49488876829605e-20	Vasculature_cells	Reep3
4.44706940478497e-24	0.546115655495646	0.409	0.281	6.53674731809343e-20	Vasculature_cells	Mapre1
1.11922673157086e-23	0.610191029891146	0.272	0.167	1.645151372736e-19	Vasculature_cells	Fryl
1.21824413770435e-23	0.729293069237246	0.306	0.2	1.79069705801163e-19	Vasculature_cells	Faim
1.99564945806363e-23	0.534156392202909	0.428	0.305	2.93340513840773e-19	Vasculature_cells	Snrpe
2.31177744175013e-23	0.587920896561421	0.266	0.162	3.39808166162852e-19	Vasculature_cells	Fez2
4.54050170685351e-23	0.720097942452609	0.26	0.161	6.67408345890398e-19	Vasculature_cells	Chmp2b
5.01684377198602e-23	0.565396201910311	0.373	0.254	7.37425866044225e-19	Vasculature_cells	Esd
5.29540919373685e-23	0.565140216293914	0.315	0.203	7.7837219738738e-19	Vasculature_cells	Mea1
5.36230953621187e-23	0.578608679069517	0.3	0.191	7.88205878727783e-19	Vasculature_cells	Fundc2
6.68615871889579e-23	0.651772314370779	0.261	0.16	9.82798470090492e-19	Vasculature_cells	Hypk
4.03765160033706e-22	0.554428215195173	0.277	0.173	5.93494408733545e-18	Vasculature_cells	Rsbn1l
6.44413903323206e-22	0.576977333830467	0.262	0.162	9.47223996494781e-18	Vasculature_cells	Pkn2
8.9993015843217e-22	0.606815711116667	0.347	0.237	1.32280733987945e-17	Vasculature_cells	Stx12
1.27843960235012e-21	0.56009249574367	0.425	0.307	1.87917837149444e-17	Vasculature_cells	Ssu72
1.53301869775435e-21	0.523617533408143	0.491	0.367	2.25338418382912e-17	Vasculature_cells	Syf2
1.61608077403659e-21	0.645770651814582	0.389	0.277	2.37547712975638e-17	Vasculature_cells	Polr2e
1.64747864217652e-21	0.574658601553597	0.293	0.188	2.42162885613526e-17	Vasculature_cells	Sar1a
1.98294293698585e-21	0.510183683953093	0.284	0.178	2.9147278230755e-17	Vasculature_cells	Gm10036
2.54056550827085e-21	0.536646759790035	0.257	0.158	3.73437724060732e-17	Vasculature_cells	Chic2
6.1272805658712e-21	0.529904331268012	0.441	0.322	9.00648970377407e-17	Vasculature_cells	Psma6
7.46505118729896e-21	0.708492925815102	0.275	0.177	1.09728787402107e-16	Vasculature_cells	Coro1b
1.19782474326064e-20	0.59746065799337	0.315	0.208	1.76068259011882e-16	Vasculature_cells	Ube2i
1.25712571897461e-20	0.50705965594191	0.301	0.198	1.84784909432079e-16	Vasculature_cells	Peli1
1.42739664511791e-20	0.511499925099306	0.283	0.18	2.09813032865881e-16	Vasculature_cells	Lamtor3
2.42354052497052e-20	0.50544225421819	0.331	0.221	3.56236221765416e-16	Vasculature_cells	Xbp1
3.10247194517893e-20	0.569403819690294	0.287	0.187	4.56032351221851e-16	Vasculature_cells	Rbbp7
4.32239348444001e-20	0.549610938841947	0.301	0.197	6.35348618277837e-16	Vasculature_cells	Pbrm1
5.05988490876635e-20	0.554682130435169	0.337	0.231	7.43752482739566e-16	Vasculature_cells	Prelid1
1.79883696390714e-19	0.686294978325909	0.258	0.168	2.6441104532471e-15	Vasculature_cells	Rbck1
2.4693978226033e-19	0.603510227374768	0.269	0.173	3.6297678594446e-15	Vasculature_cells	Vamp4
8.74617887012136e-19	0.509827302221477	0.319	0.215	1.28560083211914e-14	Vasculature_cells	Dnm2
1.93605445107813e-18	0.568114611634425	0.318	0.219	2.84580643763974e-14	Vasculature_cells	Rbm7
2.67600557447645e-18	0.603633102142297	0.334	0.235	3.93346059392294e-14	Vasculature_cells	Cxx1b
8.39802298556825e-18	0.614596938280886	0.267	0.176	1.23442539864868e-13	Vasculature_cells	Smim12
9.87724578485359e-18	0.521888344974664	0.267	0.174	1.45185635791563e-13	Vasculature_cells	Stk11
1.76623357465951e-17	0.515610283899369	0.339	0.238	2.59618673139201e-13	Vasculature_cells	Timm10b
3.73050980666371e-17	0.503745368095755	0.38	0.277	5.48347636481499e-13	Vasculature_cells	Zcrb1
3.75480093657563e-14	0.510892335908679	0.352	0.263	5.51918189667252e-10	Vasculature_cells	Snapc5
0	4.99682243297824	0.963	0.089	0	Astrocyte_lineage	Gja1
0	5.41662909072504	0.968	0.11	0	Astrocyte_lineage	Ntsr2
0	5.72328127958631	0.915	0.067	0	Astrocyte_lineage	Cldn10
0	4.31392978066858	0.918	0.117	0	Astrocyte_lineage	Gm3764
0	4.927548537044	0.873	0.073	0	Astrocyte_lineage	F3
0	3.39392923151485	0.934	0.14	0	Astrocyte_lineage	Bcan
0	4.03687499332165	0.964	0.17	0	Astrocyte_lineage	Gpr37l1
0	4.84228347751219	0.848	0.094	0	Astrocyte_lineage	Pla2g7
0	3.99768021431731	0.956	0.206	0	Astrocyte_lineage	Atp1b2
0	4.6123935841149	0.984	0.238	0	Astrocyte_lineage	Plpp3
0	4.28113413841473	0.822	0.087	0	Astrocyte_lineage	S1pr1
0	5.22194131355853	0.774	0.039	0	Astrocyte_lineage	Gjb6
0	4.52403299428512	0.826	0.095	0	Astrocyte_lineage	Nkain4
0	6.1049097973805	0.76	0.031	0	Astrocyte_lineage	Slc7a10
0	4.19504045850469	0.85	0.121	0	Astrocyte_lineage	Cxcl14
0	3.66760845000839	0.995	0.268	0	Astrocyte_lineage	Atp1a2
0	5.71598358792138	0.794	0.068	0	Astrocyte_lineage	Slc6a11
0	4.35479961367142	0.8	0.08	0	Astrocyte_lineage	Acsbg1
0	3.52135470403057	0.911	0.21	0	Astrocyte_lineage	Id2
0	4.47304160192295	0.842	0.143	0	Astrocyte_lineage	Mfge8
0	4.33573621563813	0.959	0.264	0	Astrocyte_lineage	Slc1a3
0	5.69686758312263	0.728	0.037	0	Astrocyte_lineage	Aqp4
0	3.052503356472	0.882	0.195	0	Astrocyte_lineage	Mmd2
0	5.8218731650313	0.706	0.034	0	Astrocyte_lineage	Btbd17
0	5.78970327749418	0.699	0.029	0	Astrocyte_lineage	Fgfr3
0	4.54508224371526	0.735	0.069	0	Astrocyte_lineage	Acsl6
0	3.82838654595353	0.981	0.316	0	Astrocyte_lineage	Mt2
0	3.90596925275071	0.894	0.233	0	Astrocyte_lineage	Htra1
0	4.14448723228786	0.749	0.094	0	Astrocyte_lineage	Slc4a4
0	2.05534984404635	0.815	0.163	0	Astrocyte_lineage	Ptprz1
0	4.24973755212194	0.726	0.076	0	Astrocyte_lineage	Mlc1
0	3.26921116626638	0.852	0.205	0	Astrocyte_lineage	Ntrk2
0	3.24104545314793	0.754	0.112	0	Astrocyte_lineage	Fxyd1
0	3.26663234813275	0.806	0.182	0	Astrocyte_lineage	Enho
0	4.02471661123389	0.699	0.077	0	Astrocyte_lineage	Tril
0	3.59220575183348	0.973	0.353	0	Astrocyte_lineage	Slc1a2
0	4.21388271786123	0.987	0.375	0	Astrocyte_lineage	Clu
0	3.22070398542929	0.784	0.176	0	Astrocyte_lineage	Slc6a1
0	3.26467289482938	0.82	0.214	0	Astrocyte_lineage	Acsl3
0	5.76520663333906	0.625	0.024	0	Astrocyte_lineage	Slc39a12
0	2.15248316983346	0.899	0.308	0	Astrocyte_lineage	Chchd10
0	3.59412685765094	0.726	0.137	0	Astrocyte_lineage	Tst
0	2.75169097270003	0.758	0.171	0	Astrocyte_lineage	Lsamp
0	4.63269116011143	0.628	0.042	0	Astrocyte_lineage	Sox9
0	2.71244958922179	0.871	0.286	0	Astrocyte_lineage	Ttyh1
0	4.56212273611151	0.625	0.052	0	Astrocyte_lineage	Id4
0	2.05876296946133	0.885	0.316	0	Astrocyte_lineage	Gpm6a
0	1.61142483368439	0.833	0.265	0	Astrocyte_lineage	Cspg5
0	3.0698131861061	0.983	0.416	0	Astrocyte_lineage	Sparcl1
0	4.55120554126572	0.617	0.052	0	Astrocyte_lineage	Slc25a18
0	5.88270997089986	0.584	0.02	0	Astrocyte_lineage	Phkg1
0	4.0027111551709	0.994	0.444	0	Astrocyte_lineage	Aldoc
0	3.3195349469689	0.691	0.142	0	Astrocyte_lineage	Scg3
0	3.29138025868014	0.64	0.093	0	Astrocyte_lineage	Timp4
0	2.15645231608862	0.782	0.237	0	Astrocyte_lineage	Ramp1
0	1.48030213080736	0.877	0.334	0	Astrocyte_lineage	Serpine2
0	2.84458211702321	0.931	0.395	0	Astrocyte_lineage	Gstm1
0	3.06278058202863	0.944	0.41	0	Astrocyte_lineage	Prdx6
0	3.7331101020632	0.619	0.088	0	Astrocyte_lineage	Fam107a
0	2.3105001241346	0.735	0.206	0	Astrocyte_lineage	Tubb2b
0	2.22523554537998	0.773	0.245	0	Astrocyte_lineage	Dclk1
0	3.10122660576119	0.619	0.096	0	Astrocyte_lineage	Hes5
0	3.89639420944569	0.597	0.078	0	Astrocyte_lineage	Kcnk1
0	3.74907036332814	0.589	0.075	0	Astrocyte_lineage	Fjx1
0	3.62740234533661	0.586	0.073	0	Astrocyte_lineage	Gabrb1
0	3.22941085588465	0.628	0.12	0	Astrocyte_lineage	Slc9a3r1
0	4.26835010566132	0.549	0.041	0	Astrocyte_lineage	Dbx2
0	3.30890108729319	0.616	0.109	0	Astrocyte_lineage	Slc27a1
0	2.7298869515781	0.681	0.182	0	Astrocyte_lineage	Luzp2
0	3.27098050516737	0.57	0.072	0	Astrocyte_lineage	Ednrb
0	4.43427783229864	0.542	0.045	0	Astrocyte_lineage	Tlcd1
0	3.3771993028673	0.992	0.495	0	Astrocyte_lineage	Mt3
0	2.87673832971614	0.985	0.489	0	Astrocyte_lineage	Ndrg2
0	2.96867993835761	0.618	0.128	0	Astrocyte_lineage	Sox2
0	3.90612995973363	0.557	0.071	0	Astrocyte_lineage	Lxn
0	5.05372626776858	0.502	0.022	0	Astrocyte_lineage	Eva1a
0	3.51725510028438	0.564	0.087	0	Astrocyte_lineage	Tmem47
0	2.24190268052726	0.619	0.144	0	Astrocyte_lineage	Timp3
0	2.672159198036	0.751	0.279	0	Astrocyte_lineage	Msmo1
0	4.34027320718434	0.502	0.042	0	Astrocyte_lineage	Lfng
0	3.27809249312441	0.575	0.115	0	Astrocyte_lineage	Abhd3
0	3.35295332290721	0.531	0.079	0	Astrocyte_lineage	Sdc4
0	3.72102040734793	0.513	0.063	0	Astrocyte_lineage	Prex2
0	4.00710024137566	0.488	0.038	0	Astrocyte_lineage	Slc7a11
0	5.43472183129111	0.482	0.037	0	Astrocyte_lineage	Agt
0	2.24759296352147	0.623	0.178	0	Astrocyte_lineage	Tagln3
0	2.13006897143778	0.709	0.265	0	Astrocyte_lineage	Macf1
0	2.5041364820285	0.667	0.228	0	Astrocyte_lineage	Glud1
0	3.44565853705376	0.52	0.088	0	Astrocyte_lineage	Dtna
0	3.14049640444263	0.548	0.117	0	Astrocyte_lineage	Appl2
0	3.93901334270778	0.482	0.052	0	Astrocyte_lineage	Adrbk2
0	1.02013486887351	0.682	0.255	0	Astrocyte_lineage	Gria2
0	5.22253563084463	0.45	0.027	0	Astrocyte_lineage	Lcat
0	2.96421680149592	0.526	0.105	0	Astrocyte_lineage	Smpdl3a
0	2.64426037369469	0.562	0.143	0	Astrocyte_lineage	Msi2
0	2.61726160030163	0.664	0.246	0	Astrocyte_lineage	Pantr1
0	1.89272082677027	0.697	0.283	0	Astrocyte_lineage	Hepacam
0	2.28419566958424	0.731	0.318	0	Astrocyte_lineage	Pmm1
0	2.87969709216478	0.497	0.089	0	Astrocyte_lineage	Fam181b
0	1.81661733607523	0.594	0.187	0	Astrocyte_lineage	Nrxn1
0	2.22722197142704	0.522	0.116	0	Astrocyte_lineage	Mdk
0	6.14369164318173	0.411	0.01	0	Astrocyte_lineage	Entpd2
0	1.91133287287028	0.749	0.349	0	Astrocyte_lineage	Eno1
0	3.30067320162737	0.474	0.077	0	Astrocyte_lineage	Pygb
0	4.76470605703379	0.422	0.025	0	Astrocyte_lineage	Prodh
0	1.59260582675959	0.893	0.497	0	Astrocyte_lineage	Ldhb
0	4.64658893980479	0.418	0.024	0	Astrocyte_lineage	Rorb
0	2.33948692001624	0.868	0.478	0	Astrocyte_lineage	Tspan7
0	2.37412835995486	0.557	0.167	0	Astrocyte_lineage	Dbp
0	3.13668951298431	0.46	0.073	0	Astrocyte_lineage	Slc38a3
0	3.02298087643112	0.483	0.099	0	Astrocyte_lineage	Sfxn5
0	2.55668766150284	0.476	0.096	0	Astrocyte_lineage	Chst1
0	2.99351180674438	0.489	0.109	0	Astrocyte_lineage	Paqr7
0	1.81144884069676	0.66	0.28	0	Astrocyte_lineage	Fam213a
0	1.29166821321668	0.528	0.152	0	Astrocyte_lineage	Scrg1
0	2.29385584697597	0.897	0.523	0	Astrocyte_lineage	Gstm5
0	2.01354436519895	0.945	0.571	0	Astrocyte_lineage	Cpe
0	4.07504644940465	0.44	0.07	0	Astrocyte_lineage	Itih3
0	3.28862026424542	0.446	0.079	0	Astrocyte_lineage	Ddhd1
0	3.65902682520083	0.405	0.043	0	Astrocyte_lineage	Gm14964
0	2.75090849482218	0.46	0.098	0	Astrocyte_lineage	Pbxip1
0	2.55359211942397	0.481	0.119	0	Astrocyte_lineage	Pitpnc1
0	2.46888992042511	0.495	0.136	0	Astrocyte_lineage	Cntfr
0	1.50838613689877	0.921	0.563	0	Astrocyte_lineage	Cd63
0	2.90118620806178	0.456	0.098	0	Astrocyte_lineage	Thrsp
0	1.48429303162575	0.534	0.186	0	Astrocyte_lineage	Id3
0	1.91239150568955	0.651	0.303	0	Astrocyte_lineage	Rcn2
0	2.28144947870801	0.551	0.205	0	Astrocyte_lineage	Mgll
0	2.03825206250178	0.48	0.134	0	Astrocyte_lineage	Ntm
0	1.09999193797051	0.546	0.201	0	Astrocyte_lineage	Rgcc
0	3.90590038663231	0.378	0.035	0	Astrocyte_lineage	Slc15a2
0	2.39089218367768	0.462	0.121	0	Astrocyte_lineage	Ddah1
0	2.20838091941628	0.407	0.069	0	Astrocyte_lineage	Mgst1
0	1.19294813814267	0.789	0.453	0	Astrocyte_lineage	Fabp5
0	5.12776020871196	0.348	0.012	0	Astrocyte_lineage	Grin2c
0	4.21837838267335	0.37	0.034	0	Astrocyte_lineage	Cbs
0	3.54473285838065	0.373	0.038	0	Astrocyte_lineage	Vcam1
0	2.38030104815865	0.516	0.181	0	Astrocyte_lineage	Tprkb
0	2.00692040028081	0.466	0.139	0	Astrocyte_lineage	Arxes2
0	2.41163605486501	0.476	0.149	0	Astrocyte_lineage	Agpat5
0	2.7149861844345	0.449	0.123	0	Astrocyte_lineage	Hacd2
0	5.70301135226623	0.336	0.011	0	Astrocyte_lineage	Hsd11b1
0	2.19952831888796	0.513	0.19	0	Astrocyte_lineage	Ahcyl1
0	5.38959374046658	0.337	0.014	0	Astrocyte_lineage	AI464131
0	2.16997040262632	0.5	0.179	0	Astrocyte_lineage	2310022B05Rik
0	1.72633184207735	0.959	0.64	0	Astrocyte_lineage	Prnp
0	2.79398548720942	0.398	0.081	0	Astrocyte_lineage	Dmd
0	3.6492753718977	0.363	0.047	0	Astrocyte_lineage	Igfbp2
0	2.12707997150398	0.418	0.103	0	Astrocyte_lineage	Fut9
0	1.68092705714082	0.61	0.295	0	Astrocyte_lineage	Asrgl1
0	2.24844161992586	0.474	0.161	0	Astrocyte_lineage	Il18
0	4.96070523719813	0.327	0.017	0	Astrocyte_lineage	Aldh1l1
0	2.47939418678986	0.426	0.116	0	Astrocyte_lineage	Camk2g
0	2.12685186521519	0.502	0.192	0	Astrocyte_lineage	Ugp2
0	2.39252875673421	0.437	0.127	0	Astrocyte_lineage	Rab34
0	2.53745428177234	0.391	0.081	0	Astrocyte_lineage	Trim9
0	3.99341086264842	0.341	0.032	0	Astrocyte_lineage	Rgs20
0	1.52972398332618	0.62	0.311	0	Astrocyte_lineage	Grina
