GENEID	baseMean	log2FoldChange	lfcSE	pvalue	padj	SYMBOL	ENTREZID
ENSG00000198793	2571.65085002951	-0.354582942336108	0.0783500480366019	2.51302722937403e-06	2.15955872944654e-05	MTOR	2475
ENSG00000198833	2714.53934784333	0.393220276518813	0.0917492279685355	6.95718544486741e-06	5.40594941237591e-05	UBE2J1	51465
ENSG00000198838	40.9468828235797	-2.0995778917343	0.58955134209123	1.03685598109858e-05	7.71245634716341e-05	RYR3	6263
ENSG00000198840	8313.58524896051	0.457943888822589	0.0706833716558841	2.9914774155062e-11	6.47345685416943e-10	MT-ND3	4537
ENSG00000198886	41887.0767156473	-0.542962946593881	0.0927112595735108	9.9501790212532e-10	1.6194125394464e-08	MT-ND4	4538
ENSG00000198888	21772.7843113231	-0.764975815922819	0.0956485539559191	1.55183970489264e-16	6.66044442869988e-15	MT-ND1	4535
ENSG00000198938	79953.4191144949	0.520735375347906	0.0584100218741657	1.10240287016193e-19	7.0873983694145e-18	MT-CO3	4514
ENSG00000204370	2149.6015688985	0.47324153475254	0.0706308266540128	6.23009645963211e-12	1.49425873909504e-10	SDHD	6392
ENSG00000204435	805.722345408812	-0.437698332671057	0.186673452508358	0.00469400045705535	0.0159004903982544	CSNK2B	1460
ENSG00000205155	307.832152338435	0.411442307755331	0.133455424603104	0.000682687801281022	0.00310010691472689	PSENEN	55851
ENSG00000206406	437.392724738601	-0.560698731895626	0.18668119883156	0.000451925887946234	0.00217322771813748	CSNK2B	1460
ENSG00000212907	3506.55022760025	-0.506575277796903	0.13179024395409	2.68794657568273e-05	0.000180134274410157	MT-ND4L	4539
ENSG00000213281	2828.64349829025	0.397629335282761	0.125736876358354	0.000563629698054991	0.00262801039472285	NRAS	4893
ENSG00000213585	5239.70433572505	0.234199180012646	0.0557981629624369	1.8485695084819e-05	0.000128814983049897	VDAC1	7416
ENSG00000213619	1233.64456873532	0.272063243947709	0.0809072557487861	0.000456418729300542	0.00219075334317924	NDUFS3	4722
ENSG00000213923	3801.39424400041	-0.275377338605983	0.0816126050900516	0.000422910948956623	0.00205152856704255	CSNK1E	1454
ENSG00000221823	2406.27071412113	-0.295213849245449	0.0671986842654488	6.1273382379379e-06	4.86357472636321e-05	PPP3R1	5534
ENSG00000221983	9411.87485313904	0.441910271558094	0.0739645080622105	7.68393271392023e-10	1.28847244014589e-08	UBA52	7311
ENSG00000224774	398.003711363249	-0.527385833950485	0.195734402235197	0.00128552641395965	0.0053072065701814	CSNK2B	1460
ENSG00000241837	3203.7850525555	0.537030826993407	0.0685301632339138	1.14714055991694e-15	4.51111569425206e-14	ATP5PO	539
ENSG00000258947	1609.37099082368	-0.284311912291315	0.092154169624039	0.00110000848198237	0.00465161883729117	TUBB3	10381
